time,place tortilla on cutting board,scoop peanut butter from the jar with a knife,spread peanut butter on the tortilla,wipe off knife with a paper towel,scoop grape jelly from the jar with a knife,spread grape jelly on the tortilla,roll tortilla into a roll,grab toothpicks,insert toothpicks into the roll,cut the ends of the tortilla,grab string,slide string under the tortilla,slice the wrap into small pieces using a string,place the mini wraps onto the plate
646.2,0.0343,0.0099,0.0178,0.2818,0.0307,0.054,0.0351,0.0834,0.0094,0.0247,0.352,0.0062,0.002,0.0587
646.4,0.0367,0.0089,0.02,0.283,0.0314,0.0571,0.0347,0.0842,0.0101,0.0276,0.3287,0.0074,0.0022,0.068
646.6,0.0402,0.0083,0.0231,0.2831,0.0327,0.0618,0.0346,0.0832,0.0109,0.031,0.2998,0.0089,0.0026,0.0797
646.8,0.0454,0.0078,0.0267,0.2936,0.0337,0.067,0.0372,0.075,0.0107,0.0338,0.2732,0.01,0.0029,0.0831
647.0,0.0464,0.0084,0.0305,0.3047,0.0369,0.0713,0.0388,0.0706,0.0108,0.036,0.2457,0.0098,0.0034,0.0869
647.2,0.0447,0.0065,0.0294,0.3063,0.0388,0.0744,0.0371,0.0702,0.011,0.0369,0.2381,0.0108,0.0036,0.0923
647.4,0.0433,0.0053,0.0293,0.3055,0.0417,0.0782,0.0341,0.0709,0.0113,0.0383,0.2254,0.0123,0.0039,0.1005
647.6,0.0417,0.0045,0.0306,0.2892,0.0411,0.0798,0.0326,0.0747,0.0119,0.0382,0.2353,0.0127,0.0038,0.104
647.8,0.042,0.0044,0.0282,0.2894,0.0391,0.072,0.0349,0.0833,0.012,0.0342,0.255,0.0112,0.0032,0.0908
648.0,0.0438,0.004,0.0277,0.296,0.04,0.0718,0.0346,0.0828,0.0113,0.0352,0.2608,0.0105,0.003,0.0786
648.2,0.0455,0.0035,0.0262,0.3106,0.0382,0.0692,0.0333,0.0826,0.0103,0.035,0.2664,0.0097,0.0027,0.0668
648.4,0.0448,0.0035,0.0224,0.3028,0.0384,0.0636,0.0318,0.0885,0.01,0.0324,0.2896,0.0085,0.0027,0.0609
648.6,0.0436,0.0034,0.0194,0.2909,0.0373,0.0601,0.0299,0.0945,0.0097,0.0306,0.3143,0.0076,0.0026,0.0559
648.8,0.0409,0.0038,0.0175,0.2907,0.0371,0.0533,0.0289,0.0993,0.009,0.0303,0.3261,0.0066,0.0028,0.0537
649.0,0.0421,0.0036,0.0163,0.288,0.0349,0.0489,0.0292,0.0986,0.0081,0.03,0.3394,0.0066,0.0028,0.0515
649.2,0.0506,0.0047,0.0183,0.2614,0.0431,0.0532,0.029,0.0972,0.0085,0.034,0.3334,0.0064,0.0032,0.0569
649.4,0.0541,0.0053,0.0185,0.218,0.0444,0.052,0.0293,0.105,0.0088,0.0359,0.3618,0.0058,0.0033,0.0579
649.6,0.0594,0.0059,0.0184,0.2006,0.0513,0.0536,0.0297,0.1091,0.0089,0.0399,0.3511,0.0057,0.0039,0.0626
649.8,0.0639,0.0064,0.0181,0.1806,0.0584,0.0552,0.0291,0.1144,0.009,0.0441,0.3434,0.0056,0.0044,0.0673
650.0,0.0705,0.0059,0.0187,0.1586,0.0578,0.057,0.0284,0.1329,0.0108,0.041,0.3377,0.0058,0.0045,0.0706
650.2,0.0772,0.0054,0.0191,0.1367,0.0575,0.0586,0.0276,0.1526,0.0128,0.0377,0.3303,0.0058,0.0046,0.0741
650.4,0.0891,0.0053,0.0215,0.1186,0.0548,0.0646,0.025,0.1713,0.0144,0.0339,0.3202,0.0063,0.0047,0.0702
650.6,0.1022,0.0052,0.0231,0.1023,0.0532,0.0679,0.0224,0.1928,0.0158,0.0289,0.3106,0.0066,0.0047,0.0643
650.8,0.1192,0.0045,0.0239,0.0837,0.0498,0.0748,0.0193,0.2126,0.0182,0.0238,0.3023,0.007,0.0044,0.0564
651.0,0.1562,0.0034,0.0265,0.0602,0.0392,0.0826,0.0208,0.2337,0.0213,0.0206,0.2692,0.0069,0.004,0.0553
651.2,0.163,0.0023,0.0261,0.0465,0.0246,0.0756,0.0221,0.2731,0.0227,0.0163,0.2701,0.006,0.0032,0.0484
651.4,0.2086,0.0019,0.0311,0.0393,0.0205,0.0856,0.0238,0.2549,0.0238,0.0153,0.2386,0.006,0.0032,0.0473
651.6,0.252,0.0014,0.0349,0.0316,0.0164,0.0934,0.0244,0.2396,0.0245,0.014,0.2138,0.0059,0.0032,0.0448
651.8,0.2986,0.0011,0.0367,0.027,0.0123,0.0961,0.0248,0.2357,0.0244,0.0115,0.1846,0.0054,0.0029,0.0388
652.0,0.3463,0.001,0.0373,0.0228,0.0102,0.0982,0.0264,0.2142,0.0223,0.0113,0.1645,0.0049,0.0031,0.0375
652.2,0.2905,0.001,0.0377,0.0201,0.0096,0.1003,0.0235,0.2449,0.0254,0.0123,0.188,0.0046,0.0037,0.0384
652.4,0.2386,0.001,0.0394,0.0189,0.0094,0.1017,0.0243,0.2765,0.0308,0.0141,0.1933,0.0042,0.0041,0.0436
652.6,0.1918,0.001,0.0397,0.0174,0.0092,0.1007,0.0242,0.3076,0.0367,0.016,0.1983,0.0038,0.0045,0.0492
652.8,0.1535,0.001,0.0367,0.0174,0.0096,0.0941,0.0222,0.3309,0.0407,0.0171,0.2142,0.0034,0.0047,0.0547
653.0,0.1339,0.0014,0.0349,0.0245,0.0129,0.09,0.0222,0.2971,0.0347,0.0202,0.2667,0.0037,0.0052,0.0526
653.2,0.1164,0.002,0.0328,0.0337,0.0168,0.0843,0.0221,0.2586,0.0291,0.0236,0.3208,0.004,0.0057,0.0499
653.4,0.089,0.0027,0.0276,0.0493,0.0209,0.0749,0.0221,0.2461,0.0238,0.0252,0.3589,0.0041,0.0057,0.0498
653.6,0.0679,0.0035,0.0232,0.0706,0.0254,0.0663,0.0216,0.2264,0.0191,0.0266,0.3906,0.0042,0.0055,0.049
653.8,0.0556,0.005,0.0223,0.0869,0.0335,0.061,0.0226,0.1801,0.0154,0.0323,0.4187,0.0047,0.0066,0.0553
654.0,0.0436,0.0074,0.023,0.1173,0.0468,0.0627,0.0241,0.1222,0.0121,0.0406,0.4231,0.006,0.0085,0.0627
654.2,0.0502,0.0109,0.0261,0.1596,0.0629,0.0705,0.0333,0.0726,0.0084,0.0508,0.3635,0.008,0.0107,0.0724
654.4,0.0527,0.0156,0.0262,0.23,0.0703,0.0685,0.0425,0.0463,0.0054,0.0522,0.3012,0.0086,0.0109,0.0696
654.6,0.0527,0.0215,0.0262,0.3079,0.0751,0.0654,0.0529,0.0276,0.0033,0.0524,0.2305,0.0091,0.0109,0.0645
654.8,0.0486,0.0267,0.0248,0.3753,0.0706,0.061,0.067,0.0171,0.0021,0.0538,0.1771,0.0086,0.0098,0.0574
655.0,0.0408,0.0288,0.0236,0.4159,0.069,0.0615,0.0691,0.0143,0.0019,0.0536,0.1446,0.0082,0.0095,0.0593
655.2,0.0334,0.0313,0.0239,0.4099,0.0763,0.0669,0.0718,0.0146,0.0022,0.0578,0.1274,0.0088,0.0111,0.0647
655.4,0.0287,0.0334,0.0261,0.3774,0.0801,0.0738,0.0742,0.016,0.0029,0.0664,0.1283,0.0096,0.0138,0.0693
655.6,0.0245,0.0368,0.0275,0.3533,0.0842,0.0783,0.0752,0.0176,0.0035,0.0722,0.131,0.0103,0.016,0.0695
655.8,0.0185,0.0328,0.0273,0.3622,0.0837,0.0869,0.0735,0.0176,0.0042,0.0755,0.1247,0.0115,0.0162,0.0653
656.0,0.0155,0.0358,0.0259,0.3705,0.0794,0.0813,0.0701,0.0212,0.0048,0.0689,0.1449,0.0115,0.0139,0.0561
656.2,0.0131,0.0378,0.0239,0.3815,0.0749,0.0745,0.0659,0.0249,0.0053,0.0609,0.1653,0.0114,0.0117,0.0488
656.4,0.0117,0.0384,0.0235,0.3482,0.0799,0.0753,0.0629,0.0265,0.0061,0.0622,0.1914,0.0133,0.0118,0.0488
656.6,0.0106,0.0352,0.0242,0.3249,0.0885,0.0819,0.0633,0.0294,0.0078,0.0635,0.1965,0.0158,0.0116,0.0469
656.8,0.0101,0.0334,0.0274,0.2951,0.1001,0.0932,0.0668,0.0324,0.01,0.0646,0.1881,0.0196,0.0128,0.0461
657.0,0.0102,0.0296,0.029,0.2375,0.1035,0.1002,0.0645,0.0408,0.0135,0.0658,0.2188,0.022,0.0144,0.0503
657.2,0.0106,0.0266,0.0292,0.2196,0.0968,0.1023,0.0621,0.0431,0.0147,0.0627,0.244,0.0222,0.0136,0.0526
657.4,0.0109,0.0249,0.0285,0.2079,0.0908,0.1004,0.0595,0.0456,0.0151,0.0567,0.2729,0.0224,0.0123,0.0522
657.6,0.0114,0.022,0.0289,0.1883,0.0823,0.102,0.0581,0.047,0.0165,0.0545,0.3,0.0231,0.0115,0.0543
657.8,0.0133,0.0171,0.0254,0.1722,0.0735,0.0913,0.0464,0.0578,0.0193,0.0466,0.3507,0.0177,0.0107,0.058
658.0,0.0185,0.0127,0.029,0.1276,0.0659,0.1031,0.0431,0.0796,0.0253,0.0464,0.3502,0.0146,0.0125,0.0715
658.2,0.0249,0.0092,0.0327,0.0926,0.0573,0.1135,0.0394,0.1055,0.0317,0.0443,0.3411,0.0117,0.0141,0.082
658.4,0.0325,0.0066,0.0361,0.0652,0.0492,0.1228,0.0349,0.1357,0.0388,0.0414,0.3197,0.0092,0.0157,0.0923
658.6,0.0473,0.0046,0.0359,0.0455,0.0344,0.1176,0.0295,0.159,0.0416,0.0357,0.3336,0.0075,0.0137,0.0941
658.8,0.0675,0.0033,0.0354,0.0318,0.0237,0.1096,0.0244,0.1807,0.0432,0.0292,0.3411,0.0061,0.0114,0.0926
659.0,0.0978,0.0025,0.0403,0.0249,0.0202,0.1209,0.0236,0.188,0.0454,0.0276,0.2975,0.006,0.0108,0.0945
659.2,0.1384,0.0018,0.0445,0.019,0.0158,0.1281,0.0219,0.1941,0.0469,0.025,0.2577,0.0056,0.0097,0.0914
659.4,0.1838,0.0012,0.0461,0.0159,0.0113,0.1302,0.0189,0.199,0.0449,0.0226,0.2272,0.0051,0.0085,0.0853
659.6,0.2374,0.0009,0.0465,0.0134,0.0081,0.1297,0.0159,0.2014,0.0408,0.02,0.195,0.0046,0.0073,0.0792
659.8,0.2603,0.0008,0.0473,0.0114,0.0059,0.1215,0.0146,0.2179,0.039,0.0169,0.194,0.0044,0.0055,0.0604
660.0,0.2542,0.0007,0.0407,0.0121,0.0048,0.1061,0.0134,0.232,0.0394,0.0148,0.2263,0.0045,0.004,0.0471
660.2,0.2621,0.0006,0.0353,0.0118,0.0039,0.0961,0.0119,0.2354,0.0384,0.0136,0.2421,0.0045,0.0031,0.0412
660.4,0.2643,0.0005,0.0303,0.0114,0.0031,0.0859,0.0106,0.2414,0.0383,0.0123,0.2595,0.0045,0.0024,0.0354
660.6,0.2322,0.0004,0.0272,0.011,0.0026,0.0771,0.0098,0.2554,0.0393,0.0116,0.294,0.0041,0.0023,0.0331
660.8,0.2039,0.0004,0.0243,0.0106,0.0022,0.0695,0.0087,0.2649,0.0391,0.0112,0.3283,0.0037,0.0022,0.031
661.0,0.1768,0.0004,0.0221,0.0122,0.0021,0.062,0.0076,0.2804,0.0403,0.0104,0.3532,0.0037,0.0019,0.0268
661.2,0.1535,0.0004,0.0203,0.014,0.0021,0.0563,0.0069,0.2923,0.0411,0.0098,0.3739,0.0038,0.0017,0.024
661.4,0.1393,0.0005,0.0193,0.0145,0.0022,0.0521,0.0065,0.3004,0.0445,0.009,0.3849,0.0039,0.0015,0.0215
661.6,0.1293,0.0006,0.019,0.015,0.0024,0.0492,0.0062,0.3094,0.0494,0.0084,0.3864,0.004,0.0014,0.0195
661.8,0.1485,0.0006,0.0234,0.0163,0.003,0.0594,0.0078,0.2948,0.0548,0.0102,0.3503,0.0049,0.0018,0.0243
662.0,0.169,0.0006,0.0286,0.018,0.0036,0.0714,0.0097,0.2774,0.0603,0.0123,0.3108,0.0059,0.0023,0.0301
662.2,0.1748,0.0007,0.033,0.0207,0.0042,0.0783,0.0115,0.2654,0.0669,0.0136,0.2887,0.0069,0.0025,0.0327
662.4,0.162,0.0009,0.0321,0.0244,0.0047,0.0667,0.0124,0.2731,0.064,0.0125,0.309,0.0071,0.0024,0.0286
662.6,0.1518,0.0013,0.0309,0.0288,0.0058,0.0577,0.0126,0.2866,0.0599,0.0114,0.3179,0.0072,0.0024,0.0258
662.8,0.1414,0.0018,0.0295,0.0333,0.0069,0.0494,0.013,0.2997,0.0566,0.0103,0.3257,0.0073,0.0023,0.0228
663.0,0.1271,0.0023,0.0324,0.0469,0.0101,0.0614,0.0158,0.2771,0.0547,0.0128,0.3195,0.0087,0.0032,0.0279
663.2,0.1112,0.0029,0.0347,0.0643,0.0145,0.0748,0.0186,0.2528,0.0521,0.0157,0.3102,0.0101,0.0045,0.0335
663.4,0.0954,0.0035,0.0364,0.0866,0.0204,0.0895,0.0214,0.2263,0.0487,0.0189,0.2956,0.0115,0.006,0.0396
663.6,0.0786,0.0043,0.0363,0.1131,0.0276,0.1025,0.024,0.1994,0.0438,0.0217,0.2832,0.0128,0.0078,0.0449
663.8,0.0658,0.0062,0.0308,0.1255,0.0409,0.0916,0.0231,0.1812,0.0387,0.0218,0.3047,0.0139,0.0089,0.0469
664.0,0.0538,0.0086,0.026,0.1353,0.0579,0.0813,0.0223,0.1634,0.0338,0.0214,0.3236,0.0148,0.0099,0.048
664.2,0.0453,0.0142,0.0244,0.1335,0.0887,0.0768,0.0239,0.1275,0.0254,0.0243,0.3327,0.0161,0.0114,0.0558
664.4,0.0415,0.0189,0.0259,0.1232,0.1379,0.0903,0.0271,0.0874,0.0206,0.0325,0.2827,0.0189,0.0149,0.0782
664.6,0.0356,0.0235,0.0258,0.1074,0.2023,0.0999,0.0285,0.0563,0.0158,0.041,0.2228,0.0206,0.0182,0.1021
664.8,0.0286,0.0249,0.0222,0.1168,0.2359,0.1031,0.0291,0.0438,0.0127,0.0436,0.1917,0.0207,0.0173,0.1096
665.0,0.0294,0.0265,0.0197,0.1137,0.2339,0.0873,0.0311,0.0465,0.0119,0.0395,0.2222,0.0191,0.0143,0.1049
665.2,0.0305,0.0241,0.0182,0.1085,0.2408,0.0773,0.0324,0.0474,0.0112,0.0381,0.2337,0.0187,0.0127,0.1064
665.4,0.0316,0.0219,0.0168,0.1033,0.2472,0.0683,0.0336,0.0482,0.0105,0.0366,0.2451,0.0182,0.0112,0.1076
665.6,0.0336,0.0244,0.0149,0.0918,0.2446,0.056,0.0357,0.0478,0.0092,0.0353,0.2833,0.0172,0.0096,0.0967
665.8,0.0345,0.0245,0.0146,0.0977,0.217,0.0556,0.0388,0.0494,0.0082,0.0366,0.3129,0.0165,0.0082,0.0854
666.0,0.035,0.0246,0.0143,0.1029,0.1947,0.0553,0.0411,0.0498,0.0072,0.0388,0.336,0.0156,0.0072,0.0775
666.2,0.0366,0.0205,0.0133,0.1313,0.1635,0.0547,0.0396,0.0616,0.0078,0.0345,0.3471,0.0142,0.0064,0.0689
666.4,0.0373,0.0166,0.0123,0.1627,0.1341,0.0537,0.037,0.0757,0.0084,0.0298,0.3555,0.0125,0.0056,0.059
666.6,0.0373,0.0133,0.011,0.1956,0.107,0.0514,0.0341,0.091,0.0086,0.0251,0.3603,0.0109,0.0048,0.0496
666.8,0.0367,0.0133,0.0129,0.1726,0.114,0.0505,0.0318,0.0859,0.0093,0.0268,0.3728,0.0126,0.0055,0.0555
667.0,0.0355,0.0141,0.0149,0.1521,0.1198,0.0485,0.0294,0.081,0.0098,0.0284,0.3853,0.0144,0.0061,0.0608
667.2,0.0338,0.0198,0.0164,0.1479,0.1211,0.049,0.0303,0.0694,0.0089,0.0311,0.3911,0.0155,0.0063,0.0595
667.4,0.0311,0.0271,0.0171,0.1265,0.1294,0.0456,0.0291,0.0636,0.0086,0.0318,0.4098,0.0163,0.0067,0.0574
667.6,0.0281,0.0305,0.0184,0.118,0.1464,0.0461,0.0275,0.0599,0.0088,0.0329,0.395,0.018,0.0073,0.0632
667.8,0.0277,0.035,0.0226,0.123,0.1681,0.0528,0.0299,0.058,0.0092,0.0375,0.3314,0.0207,0.0089,0.0753
668.0,0.0256,0.0394,0.0235,0.1351,0.2011,0.0536,0.0315,0.0533,0.0087,0.0371,0.2811,0.0223,0.0103,0.0773
668.2,0.0221,0.0451,0.0231,0.1326,0.2378,0.0518,0.0333,0.0463,0.0078,0.038,0.2543,0.0253,0.0109,0.0715
668.4,0.0194,0.0491,0.0236,0.1197,0.2754,0.0513,0.0337,0.0395,0.0079,0.0404,0.2148,0.0306,0.013,0.0815
668.6,0.0182,0.0665,0.0227,0.0938,0.3203,0.0456,0.0342,0.0337,0.0071,0.0378,0.1961,0.0346,0.0136,0.0756
668.8,0.0192,0.0872,0.0201,0.0822,0.3631,0.0441,0.0362,0.0314,0.006,0.0338,0.1634,0.033,0.0142,0.0662
669.0,0.0192,0.0796,0.0176,0.0854,0.382,0.0449,0.0384,0.0308,0.0061,0.035,0.1448,0.0312,0.0156,0.0692
669.2,0.0198,0.0718,0.0157,0.0821,0.3913,0.042,0.0396,0.033,0.0065,0.0329,0.1492,0.0302,0.0157,0.0702
669.4,0.0209,0.066,0.0148,0.09,0.3814,0.0423,0.0432,0.0338,0.0065,0.0332,0.1505,0.0296,0.0158,0.0721
669.6,0.0222,0.0634,0.0149,0.0972,0.3728,0.043,0.0448,0.0319,0.0065,0.0344,0.1436,0.0308,0.0167,0.0779
669.8,0.022,0.0603,0.0137,0.0957,0.3661,0.0402,0.0419,0.0302,0.0068,0.034,0.1594,0.0316,0.0162,0.0821
670.0,0.0261,0.0547,0.014,0.1005,0.3282,0.0434,0.0395,0.0324,0.0072,0.0359,0.1767,0.031,0.016,0.0946
670.2,0.0311,0.0488,0.0142,0.106,0.2884,0.0463,0.0369,0.0342,0.0077,0.038,0.1949,0.03,0.0159,0.1077
670.4,0.0381,0.0396,0.0131,0.1162,0.2354,0.0436,0.0344,0.0414,0.0075,0.04,0.2443,0.0257,0.0136,0.1069
670.6,0.041,0.0246,0.0123,0.1379,0.1801,0.043,0.03,0.0485,0.008,0.045,0.2707,0.0223,0.0126,0.124
670.8,0.042,0.0152,0.0102,0.1509,0.1239,0.0392,0.0265,0.0598,0.0089,0.0435,0.3291,0.0179,0.0101,0.1228
671.0,0.0461,0.0141,0.0089,0.1408,0.0967,0.0354,0.024,0.0719,0.0085,0.0375,0.3882,0.0148,0.0081,0.1048
671.2,0.0488,0.0116,0.0076,0.1302,0.0765,0.0311,0.0205,0.089,0.0091,0.0318,0.4297,0.0119,0.0069,0.0954
671.4,0.0505,0.0091,0.0067,0.1206,0.058,0.028,0.0173,0.0947,0.0082,0.0268,0.4849,0.01,0.0054,0.08
671.6,0.048,0.0065,0.0054,0.1053,0.0409,0.0239,0.0147,0.1071,0.0072,0.0211,0.5452,0.0077,0.004,0.063
671.8,0.0447,0.0044,0.0043,0.0894,0.0283,0.0202,0.0124,0.117,0.0062,0.0164,0.5993,0.0058,0.0029,0.0486
672.0,0.0387,0.0036,0.0037,0.0764,0.0246,0.0188,0.0114,0.1163,0.0061,0.0155,0.6321,0.0053,0.0025,0.0449
672.2,0.0347,0.003,0.0034,0.0668,0.0214,0.0177,0.0108,0.1133,0.006,0.015,0.6586,0.0049,0.0022,0.0422
672.4,0.0308,0.0031,0.0033,0.0641,0.0218,0.0191,0.0112,0.1021,0.0058,0.0146,0.6781,0.005,0.0021,0.039
672.6,0.0283,0.0031,0.0035,0.0583,0.0207,0.0205,0.0119,0.0914,0.0057,0.0156,0.6955,0.0055,0.002,0.0381
672.8,0.0284,0.0034,0.0043,0.0597,0.0221,0.0244,0.0132,0.0818,0.0057,0.0199,0.683,0.0066,0.0023,0.0452
673.0,0.03,0.0045,0.0073,0.0783,0.0298,0.0356,0.0191,0.0643,0.0066,0.0325,0.6146,0.0103,0.0037,0.0637
673.2,0.031,0.0058,0.0119,0.0973,0.0387,0.0491,0.0265,0.0484,0.0072,0.051,0.5261,0.0152,0.0055,0.0863
673.4,0.0306,0.0073,0.0178,0.1128,0.0482,0.064,0.0358,0.0385,0.0086,0.0762,0.4112,0.0204,0.0086,0.12
673.6,0.0298,0.0076,0.0228,0.1127,0.0615,0.083,0.0445,0.0291,0.0094,0.1047,0.3122,0.0235,0.0123,0.1467
673.8,0.0275,0.0082,0.0274,0.1065,0.0745,0.1,0.0515,0.0211,0.0096,0.134,0.2288,0.0253,0.0163,0.1694
674.0,0.0257,0.0078,0.0332,0.0949,0.0796,0.1117,0.0586,0.0163,0.0097,0.1571,0.1811,0.027,0.0199,0.1773
674.2,0.0235,0.0079,0.038,0.08,0.085,0.1156,0.0538,0.0165,0.0112,0.1611,0.1784,0.0272,0.0238,0.1781
674.4,0.0216,0.0081,0.044,0.0673,0.0888,0.1186,0.05,0.0162,0.0127,0.1665,0.1718,0.0272,0.0284,0.1789
674.6,0.0184,0.0088,0.0478,0.0703,0.0977,0.125,0.0538,0.0146,0.0129,0.1701,0.1489,0.0266,0.0332,0.172
674.8,0.0154,0.01,0.0509,0.0734,0.1092,0.1281,0.0571,0.013,0.0126,0.1708,0.1295,0.0259,0.0379,0.1664
675.0,0.0153,0.0103,0.0481,0.0717,0.1223,0.139,0.058,0.0137,0.0123,0.1659,0.1191,0.0245,0.0385,0.1615
675.2,0.0147,0.0105,0.0455,0.0706,0.1369,0.1509,0.0576,0.0144,0.012,0.1582,0.1107,0.0232,0.0391,0.1555
675.4,0.0148,0.0111,0.0421,0.0703,0.1544,0.1604,0.0571,0.0157,0.0121,0.1475,0.1041,0.0219,0.0394,0.1491
675.6,0.015,0.0133,0.0407,0.0831,0.1484,0.1513,0.0574,0.0187,0.012,0.1459,0.1131,0.0216,0.0353,0.1442
675.8,0.015,0.0147,0.0395,0.0957,0.1403,0.1423,0.0585,0.0219,0.0122,0.1454,0.1193,0.021,0.0318,0.1422
676.0,0.0152,0.0174,0.038,0.1071,0.1343,0.1313,0.0582,0.0257,0.0123,0.144,0.1273,0.0203,0.0283,0.1407
676.2,0.0185,0.0211,0.039,0.1038,0.1338,0.1276,0.0683,0.0223,0.0102,0.1481,0.1145,0.0201,0.0273,0.1454
676.4,0.0229,0.0256,0.0404,0.0994,0.13,0.1235,0.0806,0.0197,0.0085,0.1494,0.1037,0.0194,0.0265,0.1503
676.6,0.03,0.029,0.0415,0.0839,0.1342,0.1209,0.0819,0.0192,0.008,0.1453,0.1051,0.0189,0.0263,0.1558
676.8,0.034,0.0322,0.0402,0.0759,0.1454,0.1165,0.0862,0.0202,0.0077,0.1374,0.1057,0.0179,0.026,0.1546
677.0,0.0375,0.0367,0.0377,0.0695,0.1442,0.1025,0.0881,0.0243,0.0076,0.1249,0.1312,0.016,0.025,0.1547
677.2,0.0406,0.0284,0.0366,0.0737,0.1322,0.1041,0.0782,0.0301,0.0082,0.1238,0.1585,0.0152,0.0234,0.147
677.4,0.0425,0.0216,0.0349,0.0749,0.1222,0.1055,0.0695,0.0362,0.0086,0.1226,0.1856,0.0143,0.0217,0.1399
677.6,0.0421,0.0178,0.0347,0.0677,0.1258,0.1054,0.0656,0.0393,0.0091,0.1219,0.1908,0.0139,0.0235,0.1424
677.8,0.0415,0.015,0.0345,0.0626,0.1309,0.1059,0.0608,0.0418,0.0093,0.1211,0.1948,0.0137,0.0258,0.1423
678.0,0.0414,0.0178,0.0347,0.057,0.1365,0.1003,0.0609,0.0431,0.0092,0.1079,0.2264,0.0135,0.0257,0.1257
678.2,0.0337,0.0192,0.0335,0.0615,0.1374,0.0954,0.0623,0.0465,0.0097,0.1042,0.2485,0.0136,0.024,0.1104
678.4,0.0246,0.0197,0.034,0.0629,0.1451,0.0974,0.0533,0.0471,0.0103,0.106,0.2545,0.0141,0.0233,0.1077
678.6,0.0181,0.02,0.0341,0.0645,0.1502,0.0984,0.0458,0.0481,0.0109,0.1061,0.2624,0.0145,0.0224,0.1044
678.8,0.0156,0.0197,0.0368,0.0613,0.1475,0.1037,0.038,0.0443,0.0116,0.1112,0.2674,0.0155,0.022,0.1055
679.0,0.0149,0.0183,0.042,0.0566,0.1492,0.1153,0.0321,0.0359,0.0111,0.1265,0.2495,0.0165,0.0227,0.1093
679.2,0.0144,0.0252,0.0459,0.0458,0.1627,0.1106,0.0316,0.028,0.01,0.132,0.2348,0.0166,0.0245,0.118
679.4,0.0125,0.03,0.0496,0.0362,0.1618,0.1059,0.0294,0.0238,0.0104,0.136,0.2438,0.0192,0.0253,0.116
679.6,0.0114,0.0334,0.0542,0.0311,0.1591,0.1109,0.0263,0.0206,0.011,0.1354,0.249,0.0221,0.0252,0.1103
679.8,0.0101,0.0371,0.0618,0.0296,0.1471,0.1153,0.0259,0.0194,0.0133,0.1294,0.2608,0.0246,0.0241,0.1013
680.0,0.009,0.029,0.0714,0.0298,0.1349,0.1296,0.0242,0.0189,0.017,0.1379,0.2407,0.0275,0.0257,0.1045
680.2,0.0078,0.0225,0.0802,0.0296,0.1219,0.1438,0.0222,0.0185,0.0213,0.1441,0.2259,0.0301,0.0267,0.1055
680.4,0.0083,0.0202,0.0839,0.0311,0.1104,0.147,0.0252,0.0173,0.0216,0.1502,0.2238,0.0334,0.0274,0.1001
680.6,0.0088,0.018,0.0875,0.0318,0.0994,0.1503,0.028,0.0162,0.0219,0.1543,0.2223,0.0365,0.0286,0.0963
680.8,0.0093,0.0159,0.0907,0.0326,0.0891,0.1532,0.0311,0.0152,0.0219,0.1587,0.2221,0.04,0.0293,0.0909
681.0,0.0082,0.0167,0.0792,0.0384,0.0774,0.1275,0.035,0.0203,0.0276,0.1375,0.2833,0.0411,0.0276,0.0802
681.2,0.0072,0.0168,0.0675,0.0421,0.0651,0.1039,0.0384,0.0258,0.0331,0.1172,0.3475,0.0413,0.0249,0.0692
681.4,0.0069,0.0185,0.0608,0.0461,0.0616,0.0942,0.0372,0.0291,0.033,0.109,0.3783,0.0353,0.0236,0.0664
681.6,0.0065,0.0204,0.0547,0.0498,0.0583,0.0848,0.0357,0.0324,0.0325,0.1007,0.4078,0.0302,0.0226,0.0637
681.8,0.0073,0.0223,0.0534,0.0456,0.0607,0.0815,0.0341,0.0289,0.0284,0.1052,0.4041,0.029,0.0262,0.0734
682.0,0.0081,0.0249,0.0518,0.0417,0.0639,0.0779,0.0329,0.0258,0.0252,0.1101,0.3941,0.0278,0.0304,0.0854
682.2,0.0088,0.0275,0.0496,0.0377,0.0681,0.0731,0.0306,0.0231,0.0223,0.1123,0.3875,0.0261,0.0352,0.0982
682.4,0.0083,0.0267,0.0477,0.0344,0.0657,0.072,0.0294,0.0246,0.023,0.1107,0.3922,0.0231,0.0363,0.1059
682.6,0.0078,0.0265,0.046,0.0316,0.0641,0.07,0.0282,0.0263,0.0241,0.1092,0.3948,0.0203,0.037,0.1141
682.8,0.0078,0.0278,0.0473,0.0326,0.0674,0.0699,0.0284,0.0261,0.0238,0.1116,0.3742,0.0201,0.0374,0.1256
683.0,0.0077,0.0246,0.0464,0.0308,0.0689,0.0769,0.0241,0.0244,0.022,0.1186,0.3644,0.0185,0.0402,0.1325
683.2,0.0075,0.0215,0.0459,0.0298,0.0686,0.0838,0.0206,0.0227,0.0206,0.1246,0.358,0.0168,0.0422,0.1374
683.4,0.0076,0.0211,0.0469,0.0296,0.0678,0.0852,0.0206,0.0211,0.0194,0.1267,0.3453,0.0175,0.0449,0.1465
683.6,0.0076,0.021,0.0482,0.0295,0.0672,0.0858,0.0206,0.0195,0.0183,0.1292,0.3274,0.0184,0.0484,0.1588
683.8,0.007,0.0211,0.0446,0.0322,0.0662,0.0855,0.0195,0.0212,0.0174,0.1264,0.3416,0.0184,0.0452,0.1539
684.0,0.0069,0.0216,0.0407,0.0337,0.065,0.0826,0.0177,0.0235,0.0163,0.1143,0.3786,0.0188,0.0395,0.141
