time,no action,take cup,put down cup,fold tablecloth,pull down tablecloth,take washing up liquid,pour washing up liquid into cup,open tap,wash cup,rinse spoon,rinse cup,turn tap,pull down cup,take cereal bag,rinse sink,rinse hands,close tap,dry hands,take bottle,open bottle,take glass,pour water,drink water,put down bottle,fold cereal bag,put down glass,take container,put cereal bag into cereal box,close cereal box,open cupboard,put down cereal box,close cupboard,take tablecloth
66.3162,0.0003,0.0555,0.0937,0.0026,0.0152,0.0467,0.0178,0.105,0.0207,0.0195,0.0307,0.0561,0.1221,0.0005,0.0162,0.0379,0.1225,0.0172,0.02,0.01,0.1013,0.0084,0.0247,0.0051,0.0001,0.0183,0.017,0.0003,0.0001,0.0029,0.0005,0.0033,0.008
66.3997,0.0002,0.0531,0.107,0.0024,0.0146,0.0461,0.0169,0.0934,0.0229,0.0201,0.0328,0.0543,0.1293,0.0005,0.0166,0.0379,0.1088,0.014,0.0192,0.0104,0.1088,0.0087,0.0261,0.0055,0.0001,0.0211,0.0158,0.0003,0.0001,0.0027,0.0004,0.0031,0.0068
66.4831,0.0002,0.0476,0.1136,0.0025,0.0158,0.0461,0.0158,0.0925,0.0231,0.0206,0.0326,0.0484,0.1246,0.0005,0.0179,0.0396,0.1059,0.0143,0.0192,0.0118,0.112,0.0088,0.0269,0.0065,0.0001,0.0243,0.0144,0.0003,0.0001,0.0031,0.0005,0.0035,0.0066
66.5665,0.0003,0.0403,0.1117,0.0025,0.0148,0.0477,0.0151,0.0918,0.0228,0.023,0.0307,0.0452,0.1253,0.0005,0.0197,0.0399,0.1061,0.0144,0.0191,0.0122,0.1167,0.009,0.0276,0.0076,0.0001,0.0278,0.0142,0.0003,0.0001,0.0031,0.0005,0.0036,0.0065
66.6499,0.0003,0.0366,0.1163,0.0025,0.0146,0.0485,0.015,0.0858,0.023,0.0245,0.0296,0.0406,0.1293,0.0005,0.02,0.0439,0.0994,0.0139,0.019,0.0126,0.1166,0.0098,0.0289,0.0088,0.0001,0.0315,0.0143,0.0003,0.0001,0.0034,0.0005,0.004,0.0059
66.7333,0.0003,0.0338,0.129,0.0022,0.0124,0.0469,0.0146,0.0834,0.0236,0.0288,0.0286,0.0373,0.1294,0.0005,0.0191,0.0432,0.0956,0.0127,0.0172,0.0131,0.1121,0.0112,0.0323,0.0098,0.0002,0.035,0.0136,0.0004,0.0002,0.0036,0.0006,0.0044,0.0049
66.8167,0.0003,0.0295,0.1244,0.0023,0.0119,0.0494,0.0159,0.0829,0.0245,0.0336,0.0306,0.0366,0.1163,0.0005,0.0233,0.0486,0.0956,0.013,0.0166,0.0145,0.1089,0.0116,0.0333,0.0105,0.0002,0.0369,0.014,0.0004,0.0002,0.0037,0.0007,0.0047,0.0048
66.9002,0.0003,0.0269,0.1219,0.0027,0.0132,0.0515,0.0167,0.0832,0.0249,0.0359,0.0307,0.0363,0.1133,0.0006,0.0247,0.05,0.0978,0.0133,0.0157,0.0138,0.1036,0.0118,0.0323,0.0103,0.0002,0.0371,0.0159,0.0005,0.0002,0.0038,0.0008,0.005,0.0053
66.9836,0.0003,0.026,0.1184,0.0027,0.0131,0.0523,0.0173,0.08,0.0258,0.038,0.0323,0.0402,0.1127,0.0006,0.0265,0.055,0.0964,0.0131,0.0162,0.0136,0.1002,0.0118,0.0324,0.0098,0.0002,0.033,0.0172,0.0005,0.0002,0.0035,0.0008,0.0048,0.0052
67.067,0.0003,0.0275,0.1167,0.003,0.0142,0.0525,0.0169,0.0767,0.024,0.0385,0.0329,0.0436,0.1087,0.0006,0.0286,0.0618,0.0948,0.0146,0.0163,0.0126,0.0976,0.0119,0.0303,0.009,0.0002,0.0303,0.0197,0.0005,0.0003,0.0038,0.0008,0.0051,0.0058
67.1504,0.0003,0.0278,0.111,0.003,0.0143,0.0546,0.017,0.0774,0.023,0.0436,0.0339,0.0448,0.1067,0.0007,0.0308,0.0673,0.0957,0.016,0.0174,0.0126,0.0899,0.0102,0.027,0.009,0.0002,0.0276,0.0209,0.0006,0.0003,0.0042,0.0009,0.0056,0.006
67.2338,0.0003,0.0294,0.1011,0.0033,0.0159,0.0584,0.0172,0.08,0.0214,0.0427,0.0328,0.0476,0.1113,0.0007,0.0336,0.0661,0.1009,0.0173,0.0187,0.0119,0.0831,0.009,0.0254,0.0081,0.0002,0.0227,0.0221,0.0006,0.0003,0.0042,0.0009,0.0056,0.007
67.3173,0.0004,0.0291,0.0884,0.0039,0.0186,0.0623,0.0171,0.0803,0.0203,0.0442,0.0315,0.0523,0.1104,0.0007,0.0353,0.0694,0.1043,0.0192,0.0191,0.0105,0.0781,0.0079,0.0241,0.0071,0.0002,0.0197,0.0255,0.0006,0.0003,0.0043,0.0009,0.0058,0.0084
67.4007,0.0004,0.0291,0.0804,0.0046,0.0228,0.0585,0.0161,0.086,0.0192,0.0447,0.0317,0.0573,0.1023,0.0006,0.0369,0.0731,0.1154,0.0215,0.0173,0.0095,0.072,0.0071,0.0211,0.0059,0.0002,0.0168,0.0279,0.0005,0.0003,0.0043,0.0008,0.0056,0.01
67.4841,0.0004,0.0299,0.0795,0.0053,0.0259,0.054,0.0149,0.0881,0.0198,0.0441,0.032,0.0589,0.098,0.0005,0.0375,0.0699,0.1225,0.0217,0.0167,0.009,0.0728,0.0062,0.0194,0.0049,0.0002,0.0162,0.0294,0.0004,0.0002,0.004,0.0007,0.0051,0.0116
67.5675,0.0005,0.0328,0.0745,0.0067,0.033,0.048,0.0126,0.0884,0.0197,0.0383,0.0311,0.0601,0.1033,0.0005,0.0369,0.0657,0.1231,0.0247,0.0187,0.0086,0.0718,0.0048,0.0186,0.0045,0.0002,0.0143,0.0333,0.0004,0.0002,0.0042,0.0007,0.0052,0.0148
67.6509,0.0005,0.0353,0.0773,0.0082,0.0385,0.0431,0.011,0.0831,0.0206,0.0318,0.0313,0.0552,0.1156,0.0005,0.0366,0.0656,0.1132,0.0256,0.0192,0.0089,0.0718,0.0044,0.0189,0.0045,0.0002,0.0137,0.0367,0.0004,0.0002,0.0045,0.0007,0.0053,0.0176
67.7343,0.0005,0.0363,0.0818,0.0084,0.0382,0.0388,0.01,0.0803,0.0219,0.028,0.0308,0.0524,0.1244,0.0005,0.0365,0.0642,0.1118,0.0266,0.0197,0.0096,0.0697,0.0038,0.0209,0.0045,0.0002,0.0134,0.0372,0.0004,0.0002,0.0047,0.0007,0.0055,0.0182
67.8178,0.0006,0.0377,0.0919,0.0086,0.04,0.0351,0.0094,0.0715,0.0242,0.0258,0.032,0.0481,0.1375,0.0005,0.0406,0.0636,0.0993,0.0274,0.0178,0.0093,0.0671,0.0033,0.0218,0.0047,0.0002,0.0147,0.0359,0.0003,0.0002,0.0053,0.0006,0.0061,0.0189
67.9012,0.0005,0.0387,0.1083,0.0081,0.0391,0.0362,0.0108,0.0604,0.03,0.0259,0.0347,0.0454,0.1501,0.0005,0.0402,0.0597,0.0818,0.0265,0.0177,0.0105,0.0676,0.0028,0.0194,0.0051,0.0002,0.0164,0.0331,0.0004,0.0002,0.0053,0.0007,0.0059,0.018
67.9846,0.0005,0.0438,0.1245,0.0075,0.0379,0.0331,0.0111,0.053,0.0365,0.0236,0.0406,0.0493,0.151,0.0004,0.0413,0.0567,0.0721,0.0234,0.0148,0.0095,0.0657,0.0034,0.0185,0.0043,0.0002,0.0164,0.0329,0.0003,0.0002,0.0045,0.0005,0.0049,0.0175
68.068,0.0005,0.0451,0.1348,0.0074,0.0381,0.0278,0.0108,0.0457,0.0418,0.0231,0.0461,0.0493,0.1406,0.0004,0.0482,0.0642,0.0629,0.0214,0.0138,0.0099,0.0626,0.0037,0.0181,0.0044,0.0002,0.0173,0.0339,0.0003,0.0002,0.0043,0.0005,0.0047,0.0179
68.1514,0.0004,0.0452,0.1479,0.0066,0.0355,0.0274,0.0122,0.0416,0.0462,0.0215,0.0502,0.0543,0.1317,0.0004,0.055,0.0676,0.0576,0.018,0.013,0.0103,0.0564,0.0044,0.0175,0.0045,0.0001,0.0171,0.0328,0.0003,0.0002,0.0036,0.0004,0.0039,0.0162
68.2348,0.0004,0.045,0.1583,0.0065,0.0347,0.0266,0.0131,0.0337,0.0519,0.0191,0.053,0.0566,0.1307,0.0004,0.0591,0.0691,0.0472,0.0162,0.0131,0.011,0.0504,0.005,0.0205,0.0047,0.0002,0.0164,0.0333,0.0003,0.0002,0.0034,0.0004,0.0037,0.0159
68.3183,0.0004,0.0442,0.1541,0.0065,0.0331,0.0288,0.0142,0.0312,0.0556,0.0171,0.0568,0.0664,0.1235,0.0004,0.0679,0.0743,0.0441,0.016,0.0128,0.0102,0.0413,0.0052,0.0207,0.0047,0.0002,0.0135,0.032,0.0002,0.0002,0.0037,0.0004,0.0039,0.0163
68.4017,0.0004,0.0406,0.1433,0.006,0.0302,0.0341,0.0175,0.0277,0.0612,0.0177,0.0616,0.0744,0.1048,0.0004,0.0839,0.09,0.0401,0.0137,0.0123,0.01,0.035,0.0063,0.0194,0.0043,0.0002,0.0113,0.0303,0.0002,0.0002,0.0033,0.0003,0.0035,0.0155
68.4851,0.0003,0.0412,0.1387,0.0052,0.0267,0.037,0.021,0.0252,0.0659,0.0184,0.0648,0.0882,0.0915,0.0003,0.0892,0.096,0.038,0.012,0.0115,0.0085,0.0305,0.0074,0.0182,0.0037,0.0001,0.0099,0.0295,0.0002,0.0001,0.003,0.0003,0.0032,0.0142
68.5685,0.0003,0.0415,0.1294,0.0048,0.0251,0.0384,0.0237,0.0223,0.0707,0.0196,0.0694,0.0948,0.0743,0.0003,0.1043,0.1038,0.0338,0.0103,0.0109,0.0079,0.0278,0.0094,0.0152,0.0034,0.0001,0.009,0.0298,0.0002,0.0001,0.0028,0.0002,0.003,0.0132
68.6519,0.0003,0.043,0.1264,0.0048,0.0257,0.0401,0.0258,0.0201,0.0753,0.0199,0.074,0.0971,0.0673,0.0003,0.1013,0.105,0.0307,0.0087,0.0111,0.0082,0.0274,0.0104,0.0134,0.0031,0.0001,0.0086,0.0327,0.0002,0.0001,0.0026,0.0002,0.0027,0.0133
68.7353,0.0003,0.0429,0.1066,0.0051,0.0257,0.0385,0.0235,0.0211,0.074,0.019,0.0765,0.1034,0.0575,0.0003,0.1135,0.1128,0.0332,0.0081,0.0109,0.0079,0.0255,0.0117,0.0141,0.0028,0.0001,0.0071,0.038,0.0002,0.0001,0.0026,0.0002,0.0026,0.0145
68.8187,0.0003,0.0372,0.0964,0.0054,0.026,0.0408,0.0236,0.0198,0.0755,0.0205,0.0771,0.0973,0.0538,0.0003,0.1199,0.1331,0.0309,0.0086,0.0112,0.0088,0.023,0.0103,0.0138,0.0031,0.0001,0.0067,0.0357,0.0002,0.0001,0.0028,0.0002,0.0028,0.0145
68.9022,0.0003,0.0364,0.1004,0.0051,0.0242,0.0445,0.026,0.0197,0.0837,0.0211,0.0823,0.0927,0.0536,0.0003,0.1129,0.1339,0.0298,0.0088,0.0105,0.0087,0.0214,0.0098,0.0131,0.0029,0.0001,0.0065,0.0322,0.0002,0.0001,0.0027,0.0002,0.0027,0.0132
68.9856,0.0003,0.0373,0.1021,0.0051,0.0222,0.0396,0.0234,0.0199,0.0901,0.0211,0.091,0.0858,0.0539,0.0002,0.1152,0.1361,0.0303,0.0086,0.0099,0.0091,0.0199,0.0093,0.0129,0.0029,0.0001,0.0061,0.0296,0.0002,0.0001,0.0025,0.0002,0.0025,0.0126
69.069,0.0002,0.0376,0.1073,0.0046,0.0191,0.0399,0.0234,0.0208,0.0911,0.0211,0.0926,0.0846,0.0516,0.0002,0.114,0.1446,0.0314,0.008,0.0101,0.0094,0.0184,0.0079,0.0104,0.003,0.0001,0.0059,0.0263,0.0002,0.0001,0.0026,0.0002,0.0026,0.0108
69.1524,0.0002,0.0352,0.1104,0.0039,0.0172,0.0357,0.0221,0.0204,0.0907,0.0219,0.0967,0.0766,0.05,0.0002,0.1158,0.1586,0.0305,0.0079,0.0093,0.0102,0.0181,0.0082,0.0098,0.0032,0.0001,0.0067,0.026,0.0002,0.0001,0.0025,0.0002,0.0026,0.0085
69.2358,0.0002,0.0332,0.1052,0.0039,0.0174,0.0319,0.0196,0.0217,0.0835,0.023,0.0962,0.0753,0.0506,0.0003,0.1168,0.1734,0.0327,0.0084,0.0083,0.0099,0.0185,0.0077,0.0091,0.0033,0.0001,0.0074,0.0282,0.0002,0.0002,0.0025,0.0003,0.0025,0.0083
69.3192,0.0002,0.03,0.098,0.0037,0.0155,0.0278,0.0171,0.0219,0.0813,0.0262,0.1018,0.069,0.0463,0.0003,0.13,0.1847,0.0327,0.0088,0.0078,0.0103,0.0193,0.0072,0.0082,0.0035,0.0001,0.0084,0.0275,0.0002,0.0002,0.0023,0.0003,0.0023,0.0075
69.4027,0.0002,0.0316,0.0988,0.0038,0.0152,0.0258,0.0157,0.0214,0.0855,0.0295,0.1168,0.0653,0.0466,0.0003,0.1281,0.1682,0.0318,0.0079,0.0078,0.0103,0.0215,0.0075,0.0085,0.0033,0.0001,0.0091,0.0268,0.0002,0.0002,0.002,0.0003,0.002,0.0078
69.4861,0.0002,0.0321,0.0896,0.0038,0.0128,0.0244,0.0152,0.0208,0.0868,0.0325,0.1234,0.0644,0.0413,0.0003,0.1335,0.1746,0.0309,0.0075,0.0083,0.0114,0.0215,0.0074,0.0087,0.0034,0.0001,0.0084,0.0249,0.0002,0.0002,0.0018,0.0003,0.0018,0.0074
69.5695,0.0002,0.0324,0.0876,0.0036,0.0114,0.0246,0.0163,0.0213,0.0871,0.0357,0.1291,0.0633,0.0412,0.0003,0.1291,0.1722,0.0317,0.0063,0.0084,0.0112,0.0215,0.0084,0.0091,0.0035,0.0001,0.009,0.025,0.0002,0.0002,0.0015,0.0003,0.0016,0.0066
69.6529,0.0002,0.0316,0.0823,0.0035,0.0103,0.0233,0.0165,0.0236,0.0873,0.0359,0.1318,0.0655,0.04,0.0003,0.1323,0.1624,0.0362,0.0049,0.0088,0.0108,0.0229,0.0094,0.0093,0.0034,0.0001,0.0096,0.0279,0.0002,0.0002,0.0014,0.0003,0.0014,0.0064
69.7363,0.0002,0.0311,0.0789,0.0035,0.0102,0.0227,0.0161,0.0232,0.0821,0.0385,0.1293,0.064,0.0385,0.0003,0.1403,0.1641,0.0357,0.0047,0.01,0.0126,0.0236,0.0097,0.0086,0.004,0.0001,0.0103,0.0279,0.0002,0.0002,0.0014,0.0003,0.0015,0.0064
69.8197,0.0002,0.0297,0.0708,0.0035,0.0091,0.0196,0.0144,0.023,0.0859,0.0439,0.1341,0.0606,0.0359,0.0004,0.1394,0.1672,0.0355,0.0045,0.0105,0.0136,0.0265,0.0093,0.0078,0.004,0.0002,0.012,0.0289,0.0003,0.0002,0.0014,0.0004,0.0014,0.0061
69.9032,0.0002,0.0252,0.0557,0.0029,0.0073,0.0172,0.0124,0.0274,0.0767,0.0513,0.1296,0.0614,0.0326,0.0004,0.1416,0.2018,0.0412,0.0048,0.0094,0.0126,0.0249,0.0075,0.0064,0.0036,0.0002,0.011,0.0261,0.0003,0.0002,0.0013,0.0004,0.0013,0.0051
69.9866,0.0002,0.0231,0.0462,0.0033,0.0071,0.0159,0.0108,0.0285,0.0772,0.0552,0.1261,0.06,0.0293,0.0004,0.1497,0.2155,0.0417,0.0049,0.0098,0.0138,0.023,0.0064,0.0056,0.0036,0.0002,0.0093,0.0244,0.0003,0.0002,0.0013,0.0004,0.0012,0.0054
70.07,0.0002,0.0209,0.0435,0.0034,0.0061,0.0153,0.0101,0.0282,0.0855,0.0545,0.1344,0.058,0.0244,0.0004,0.1637,0.2083,0.041,0.0044,0.0096,0.0152,0.0211,0.0056,0.0052,0.0034,0.0002,0.0087,0.0204,0.0003,0.0002,0.0013,0.0004,0.0013,0.0049
70.1534,0.0002,0.0192,0.0368,0.0032,0.0057,0.0159,0.0098,0.0296,0.082,0.0523,0.1316,0.0621,0.0227,0.0004,0.1655,0.226,0.0429,0.0046,0.0095,0.0163,0.0181,0.0047,0.0043,0.0035,0.0002,0.0068,0.0185,0.0003,0.0002,0.0012,0.0004,0.0012,0.0044
70.2368,0.0002,0.0164,0.0336,0.0029,0.0053,0.0153,0.0087,0.0309,0.0726,0.0488,0.118,0.0687,0.0217,0.0004,0.1614,0.2635,0.045,0.0051,0.0089,0.0161,0.0148,0.0042,0.0035,0.0036,0.0002,0.0056,0.0174,0.0003,0.0002,0.0013,0.0004,0.0012,0.0038
70.3203,0.0002,0.014,0.0324,0.003,0.0058,0.0166,0.0081,0.0348,0.0633,0.0488,0.1054,0.0758,0.0228,0.0004,0.1712,0.258,0.0517,0.0055,0.0093,0.0163,0.0137,0.0044,0.0033,0.0044,0.0003,0.0054,0.0177,0.0003,0.0003,0.0014,0.0004,0.0014,0.0038
70.4037,0.0002,0.0118,0.0298,0.0029,0.0059,0.0147,0.0064,0.0357,0.0551,0.0505,0.0949,0.0769,0.0213,0.0004,0.1867,0.2671,0.0525,0.0064,0.0095,0.0171,0.0132,0.0041,0.0028,0.0051,0.0003,0.0054,0.0155,0.0003,0.0003,0.0016,0.0005,0.0015,0.0036
70.4871,0.0002,0.012,0.0333,0.003,0.006,0.0149,0.0061,0.0342,0.0561,0.052,0.0975,0.0739,0.0206,0.0004,0.1912,0.2611,0.0497,0.0072,0.0096,0.0191,0.0123,0.0046,0.0025,0.0059,0.0003,0.0053,0.0129,0.0003,0.0004,0.0017,0.0005,0.0017,0.0036
70.5705,0.0002,0.0117,0.0306,0.0031,0.006,0.0152,0.006,0.0343,0.0568,0.0533,0.1015,0.0786,0.0202,0.0004,0.1987,0.2477,0.0503,0.0073,0.0092,0.0171,0.012,0.0048,0.0024,0.0057,0.0003,0.0048,0.0133,0.0004,0.0004,0.0016,0.0005,0.0016,0.0037
70.6539,0.0002,0.0122,0.0327,0.0032,0.0067,0.0165,0.0067,0.0329,0.0565,0.0552,0.1059,0.0805,0.0211,0.0004,0.2086,0.2285,0.0486,0.0072,0.0089,0.0155,0.0119,0.0058,0.0026,0.0054,0.0003,0.0042,0.0135,0.0003,0.0004,0.0016,0.0005,0.0016,0.0039
70.7373,0.0003,0.0155,0.0424,0.0037,0.0077,0.0168,0.0077,0.0275,0.0737,0.056,0.1327,0.0711,0.0235,0.0004,0.2012,0.181,0.0409,0.0061,0.0097,0.0178,0.015,0.0089,0.0035,0.0058,0.0003,0.0053,0.0158,0.0004,0.0004,0.0018,0.0006,0.0018,0.0047
70.8208,0.0002,0.0175,0.0482,0.0037,0.0079,0.0187,0.0086,0.0267,0.0722,0.0567,0.1416,0.073,0.0246,0.0004,0.1885,0.1659,0.0408,0.0055,0.0103,0.0182,0.0163,0.0106,0.0041,0.0067,0.0003,0.0059,0.0169,0.0004,0.0004,0.0017,0.0006,0.0018,0.0051
70.9042,0.0002,0.0196,0.0511,0.0036,0.0085,0.0201,0.009,0.0261,0.073,0.0635,0.1432,0.0698,0.0284,0.0005,0.1654,0.1697,0.0391,0.0058,0.0109,0.0174,0.0175,0.0115,0.0037,0.0071,0.0003,0.0061,0.0182,0.0005,0.0005,0.0017,0.0008,0.0018,0.0054
70.9876,0.0003,0.0209,0.0554,0.004,0.0092,0.0203,0.0096,0.0234,0.0798,0.0643,0.1469,0.0644,0.0318,0.0005,0.159,0.1603,0.0351,0.0053,0.0115,0.0176,0.0189,0.0124,0.0041,0.007,0.0003,0.0065,0.0192,0.0006,0.0005,0.0019,0.0008,0.0019,0.006
71.071,0.0003,0.0184,0.0493,0.0042,0.0092,0.0195,0.0092,0.0234,0.0777,0.0575,0.1354,0.0619,0.03,0.0006,0.1807,0.1747,0.0347,0.0053,0.0111,0.0178,0.019,0.0109,0.0043,0.0069,0.0004,0.0069,0.019,0.0007,0.0005,0.002,0.0008,0.002,0.0059
71.1544,0.0002,0.0172,0.0464,0.0038,0.0083,0.0172,0.0087,0.0226,0.0836,0.0544,0.1366,0.0591,0.0289,0.0006,0.1806,0.197,0.0322,0.0056,0.0093,0.0162,0.0183,0.009,0.004,0.0057,0.0003,0.0073,0.0162,0.0006,0.0005,0.0018,0.0008,0.0017,0.0052
71.2378,0.0002,0.0164,0.0448,0.0037,0.0077,0.018,0.0088,0.0223,0.0883,0.0507,0.1355,0.0587,0.0291,0.0005,0.182,0.2065,0.0314,0.0052,0.0083,0.0145,0.0166,0.008,0.0038,0.005,0.0003,0.0066,0.0172,0.0005,0.0004,0.0015,0.0006,0.0014,0.0051
71.3213,0.0002,0.0148,0.0381,0.0034,0.0073,0.0194,0.009,0.0247,0.0765,0.0477,0.1178,0.0594,0.0272,0.0005,0.1983,0.2299,0.0347,0.0052,0.0081,0.0134,0.0164,0.0062,0.0036,0.0052,0.0003,0.0063,0.0176,0.0005,0.0004,0.0013,0.0006,0.0012,0.0047
71.4047,0.0002,0.0131,0.0348,0.003,0.0063,0.0186,0.0084,0.025,0.069,0.0439,0.099,0.0603,0.0259,0.0005,0.1962,0.275,0.035,0.0055,0.0079,0.0123,0.0147,0.0046,0.0036,0.0049,0.0003,0.0059,0.0182,0.0005,0.0004,0.0011,0.0006,0.0011,0.0042
71.4881,0.0002,0.0088,0.0246,0.0026,0.0052,0.0189,0.0072,0.0269,0.0526,0.0364,0.0741,0.0666,0.0205,0.0005,0.2069,0.3374,0.0372,0.0063,0.0067,0.0108,0.0115,0.003,0.0029,0.0048,0.0003,0.0052,0.0149,0.0004,0.0004,0.0011,0.0005,0.001,0.0035
71.5715,0.0002,0.0062,0.0172,0.0024,0.0044,0.0193,0.0065,0.0268,0.045,0.0339,0.0593,0.0672,0.0166,0.0004,0.2256,0.3679,0.0372,0.0065,0.006,0.0096,0.0092,0.0021,0.0024,0.0046,0.0003,0.0046,0.0127,0.0003,0.0003,0.0009,0.0004,0.0009,0.0029
71.6549,0.0001,0.0055,0.0161,0.0019,0.0035,0.0192,0.0066,0.0276,0.0442,0.0378,0.0565,0.0619,0.0167,0.0004,0.2288,0.3765,0.0373,0.0063,0.0056,0.009,0.0085,0.0018,0.0022,0.0045,0.0003,0.0048,0.0112,0.0003,0.0003,0.0009,0.0004,0.0008,0.0023
71.7383,0.0001,0.0053,0.0172,0.0015,0.003,0.0187,0.0068,0.0304,0.0424,0.0393,0.0554,0.0629,0.0173,0.0003,0.2402,0.3616,0.0407,0.006,0.0055,0.009,0.0081,0.0018,0.0025,0.0045,0.0003,0.0051,0.0097,0.0002,0.0002,0.0008,0.0003,0.0008,0.0019
71.8217,0.0001,0.0058,0.02,0.0014,0.0029,0.0196,0.0069,0.0336,0.0435,0.0421,0.0555,0.0648,0.0188,0.0003,0.235,0.3441,0.0443,0.0062,0.0059,0.0091,0.009,0.0022,0.003,0.0051,0.0002,0.0063,0.0102,0.0002,0.0002,0.0008,0.0003,0.0008,0.0019
71.9052,0.0002,0.0082,0.0261,0.0014,0.0032,0.0229,0.0085,0.0347,0.0564,0.0517,0.0677,0.0645,0.0249,0.0003,0.2128,0.3008,0.0448,0.0062,0.007,0.0098,0.0113,0.0029,0.0042,0.0054,0.0002,0.0076,0.0119,0.0002,0.0002,0.0009,0.0003,0.0009,0.0021
71.9886,0.0002,0.0092,0.0293,0.0014,0.0032,0.0244,0.01,0.0375,0.0636,0.0553,0.0754,0.0631,0.0263,0.0003,0.217,0.2588,0.0491,0.0055,0.0073,0.0102,0.0119,0.0036,0.0052,0.0053,0.0002,0.0077,0.0141,0.0002,0.0002,0.0009,0.0003,0.0009,0.0023
72.072,0.0001,0.0117,0.0375,0.0014,0.0034,0.0247,0.012,0.0366,0.0712,0.0531,0.0828,0.0635,0.0306,0.0003,0.2107,0.2284,0.0479,0.0053,0.0079,0.0107,0.0145,0.0042,0.0071,0.0055,0.0002,0.0092,0.0144,0.0002,0.0002,0.001,0.0003,0.0011,0.0024
72.1554,0.0002,0.0141,0.0464,0.0014,0.0038,0.0229,0.0125,0.0314,0.0815,0.0544,0.0912,0.0621,0.0407,0.0004,0.1963,0.202,0.0408,0.0056,0.0086,0.0119,0.0172,0.005,0.0105,0.0056,0.0002,0.0111,0.0165,0.0002,0.0002,0.0013,0.0004,0.0013,0.0025
72.2388,0.0002,0.0159,0.0512,0.0014,0.0044,0.0237,0.0126,0.0318,0.0859,0.0591,0.0996,0.0619,0.0447,0.0004,0.1907,0.1658,0.0409,0.0055,0.0094,0.013,0.021,0.0062,0.0117,0.0062,0.0002,0.0135,0.0164,0.0003,0.0002,0.0015,0.0004,0.0015,0.0027
72.3222,0.0001,0.02,0.0621,0.0016,0.0051,0.0255,0.0142,0.0262,0.1014,0.0616,0.1074,0.0503,0.0513,0.0004,0.1706,0.1447,0.0341,0.0056,0.0115,0.0162,0.0231,0.0072,0.0126,0.0067,0.0002,0.0149,0.0186,0.0003,0.0002,0.0014,0.0005,0.0014,0.0031
72.4057,0.0001,0.0251,0.0798,0.0018,0.0066,0.0279,0.0159,0.026,0.0937,0.0517,0.1012,0.0518,0.0607,0.0004,0.1586,0.1283,0.0343,0.0068,0.0142,0.0178,0.0259,0.0086,0.0133,0.0071,0.0002,0.0144,0.0202,0.0003,0.0002,0.0014,0.0005,0.0014,0.004
72.4891,0.0002,0.0275,0.0884,0.0023,0.0085,0.0289,0.0167,0.0223,0.095,0.0431,0.0965,0.0523,0.0642,0.0004,0.1501,0.1221,0.0298,0.0078,0.0172,0.021,0.0277,0.0092,0.0141,0.0075,0.0002,0.0143,0.0242,0.0002,0.0002,0.0014,0.0004,0.0014,0.0049
72.5725,0.0002,0.0284,0.0862,0.0028,0.0102,0.0298,0.0165,0.0197,0.0956,0.0387,0.0914,0.0531,0.0617,0.0004,0.1529,0.1184,0.0268,0.0091,0.0197,0.0235,0.0288,0.0099,0.0154,0.0077,0.0003,0.0136,0.0296,0.0003,0.0002,0.0015,0.0005,0.0015,0.0056
72.6559,0.0002,0.0288,0.08,0.003,0.0106,0.0312,0.0164,0.0205,0.1005,0.0358,0.097,0.0574,0.0586,0.0004,0.1585,0.1086,0.0277,0.0089,0.0194,0.0223,0.029,0.0103,0.0143,0.0067,0.0003,0.012,0.0325,0.0003,0.0002,0.0012,0.0005,0.0013,0.0058
72.7393,0.0002,0.0284,0.0762,0.0037,0.0114,0.0344,0.0171,0.0223,0.0942,0.0322,0.0927,0.0593,0.056,0.0005,0.159,0.1022,0.0305,0.0104,0.0212,0.0233,0.0335,0.0102,0.0125,0.0065,0.0004,0.0121,0.0391,0.0003,0.0003,0.0012,0.0006,0.0012,0.0067
72.8227,0.0002,0.0314,0.072,0.0046,0.0137,0.0414,0.0176,0.0229,0.0797,0.0271,0.079,0.0627,0.0538,0.0006,0.1488,0.1044,0.0314,0.0134,0.0255,0.0238,0.0405,0.0106,0.0127,0.007,0.0005,0.0121,0.05,0.0004,0.0004,0.0015,0.0007,0.0015,0.008
72.9062,0.0002,0.0287,0.0591,0.0055,0.0147,0.0464,0.016,0.0246,0.0691,0.0269,0.071,0.0647,0.0478,0.0007,0.1542,0.1076,0.0337,0.0156,0.0286,0.024,0.0449,0.0103,0.0109,0.0073,0.0006,0.0123,0.0607,0.0005,0.0005,0.0016,0.0008,0.0017,0.0087
72.9896,0.0002,0.0253,0.0503,0.006,0.0148,0.05,0.0147,0.028,0.0612,0.0283,0.0656,0.0708,0.0401,0.0007,0.154,0.1233,0.0392,0.0172,0.0283,0.0223,0.0413,0.0089,0.0086,0.0065,0.0006,0.0107,0.0695,0.0004,0.0005,0.0016,0.0007,0.0017,0.009
73.073,0.0002,0.0233,0.0496,0.0069,0.0151,0.0515,0.0156,0.027,0.0628,0.025,0.0631,0.0671,0.0376,0.0007,0.1519,0.1308,0.0385,0.0193,0.0274,0.022,0.0362,0.0086,0.0077,0.0061,0.0006,0.0102,0.0816,0.0004,0.0005,0.0014,0.0007,0.0016,0.0091
